0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
0,90,0,0.0,0.0
-0.38195,90,0,0.0,0.0
-0.38195,90,0,0.0,0.0
-4.50597,90,0,0.0,0.0
-4.50597,90,0,0.0,0.0
-16.71259,90,0,0.0,0.0
-16.71259,90,0,0.0,0.0
-37.27423,90,0,0.0,0.0
-37.27423,90,0,0.0,0.0
-62.15399,90,0,0.0,0.0
-62.15399,90,0,0.0,0.0
-87.34607,90,0,0.0,0.0
-87.34607,90,0,0.0,0.0
-109.17769,90,0,0.0,0.0
-109.17769,90,0,0.0,0.0
-123.48264,90,0,0.0,0.0
-123.48264,90,0,0.0,0.0
-129.19662,90,0,0.0,0.0
-129.19662,90,0,0.0,0.0
-129.99818,90,0,0.0,0.0
-129.99818,90,0,0.0,0.0
-129.99884,89.81509,-0.08027000000004136,-0.153025,5.0000000000050004e-06
-129.97909,86.67119,-1.4444600000000491,-2.754845,4.999999999810711e-06
-129.97909,86.67119,-1.4444600000000491,-2.754845,4.999999999810711e-06
-129.92453,77.98619,-5.213079999999991,-9.942365,4.999999999810711e-06
-129.92453,77.98619,-5.213079999999991,-9.942365,4.999999999810711e-06
-129.85337,66.66114,-10.127259999999978,-19.314735,4.999999999810711e-06
-129.85337,66.66114,-10.127259999999978,-19.314735,4.999999999810711e-06
-129.78883,56.38637,-14.585699999999974,-27.817905000000003,4.999999999810711e-06
-129.78883,56.38637,-14.585699999999974,-27.817905000000003,4.999999999810711e-06
-129.75518,51.03166,-16.909179999999992,-32.24934,0.0
-129.75518,51.03166,-16.909179999999992,-32.24934,0.0
-129.75,50.20392,-17.26837999999998,-32.93436,0.0
-129.75,50.20392,-17.26837999999998,-32.93436,0.0
-129.75,50.20392,-17.26837999999998,-32.93436,0.0
-129.75,50.20392,-17.26837999999998,-32.93436,0.0
-129.75,50.20392,-17.26837999999998,-32.93436,0.0
-129.75,50.20392,-17.26837999999998,-32.93436,0.0
-129.75,50.20392,-17.26837999999998,-32.93436,0.0
-129.75,50.20392,-17.26837999999998,-32.93436,0.0
-129.75,50.20392,-17.26837999999998,-32.93436,0.0
-129.75,50.20392,-17.26837999999998,-32.93436,0.0
-129.75,50.20392,-17.26837999999998,-32.93436,0.0
-129.75,50.20392,-17.26837999999998,-32.93436,0.0
-129.75,50.20392,-17.26837999999998,-32.93436,0.0
-129.75,50.20392,-17.26837999999998,-32.93436,0.0
-129.75,50.20392,-17.26837999999998,-32.93436,0.0
-129.75,50.20392,-17.26837999999998,-32.93436,0.0
-129.75,50.20392,-17.26837999999998,-32.93436,0.0
-129.75003983213128,58.646528117168785,-56.031872159752545,-2.614655957416244,0.0
-129.75003983213128,58.646528117168785,-56.031872159752545,-2.614655957416244,0.0
-129.75003983213128,58.646528117168785,-56.031872159752545,-2.614655957416244,0.0
-129.75003983213128,58.646528117168785,-56.031872159752545,-2.614655957416244,0.0
-129.75003983213128,58.646528117168785,-56.031872159752545,-2.614655957416244,0.0
-129.75003983213128,58.646528117168785,-56.031872159752545,-2.614655957416244,0.0
-129.75003983213128,58.646528117168785,-56.031872159752545,-2.614655957416244,0.0
-129.75003983213128,58.646528117168785,-56.031872159752545,-2.614655957416244,0.0
-129.75003983213128,58.646528117168785,-56.031872159752545,-2.614655957416244,0.0
-129.75003983213128,58.646528117168785,-56.031872159752545,-2.614655957416244,0.0
-129.75003983213128,58.646528117168785,-56.031872159752545,-2.614655957416244,0.0
-129.75003983213128,58.646528117168785,-56.031872159752545,-2.614655957416244,0.0
-129.75003983213128,58.646528117168785,-56.031872159752545,-2.614655957416244,0.0
-129.75003983213128,58.646528117168785,-56.031872159752545,-2.614655957416244,0.0
-129.75003983213128,58.646528117168785,-56.031872159752545,-2.614655957416244,0.0
-129.75003983213128,58.646528117168785,-56.031872159752545,-2.614655957416244,0.0
-129.75003983213128,58.646528117168785,-56.031872159752545,-2.614655957416244,0.0
-129.75003983213128,58.646528117168785,-56.031872159752545,-2.614655957416244,0.0
-129.75003983213128,58.646528117168785,-56.031872159752545,-2.614655957416244,0.0
-129.75003983213128,58.646528117168785,-56.031872159752545,-2.614655957416244,0.0
